"Story","Title","Result","Date","Stability","Duration (s)"
"the user Make a hotel reservation by applying various filters and criteria.","The user wants to test the website in the filters and search","FAILURE","2024-09-05T20:32:13.68004-05:00[America/Bogota]","0.0","57.19"
