"Story","Title","Result","Date","Stability","Duration (s)"
"the user Make a hotel reservation by applying various filters and criteria.","The user wants to test the website in the filters and search","SUCCESS","2024-09-05T19:03:24.8203472-05:00[America/Bogota]","0.0","230.52"
