"Story","Title","Result","Date","Stability","Duration (s)"
"the user Make a hotel reservation by applying various filters and criteria.","The user wants to test the website in the filters and search","ERROR","2024-09-05T21:16:05.1194312-05:00[America/Bogota]","0.0","27.5"
